Transaction ID,Account Number,Customer ID,Transaction Type,Transaction Date and Time,Transaction Amount,Closing Balance,Transaction Mode,Transaction Status,Merchant Category Code,Merchant ID,Merchant Name,Transaction Location,Transaction Type,Payment Mode
TX10165,ACC4,CUSTOMER4,Refund,10/8/2024 8:41,368.49,574.02,Mobile,Completed,Groceries,MER228,Merchant 1,Location 19,Debit,Debit Card
TX70265,ACC4,CUSTOMER4,Purchase,11/6/2024 17:40,216.88,1145.58,Offline,Pending,Entertainment,MER426,Merchant 1,Location 15,Credit,Wallet
TX45857,ACC4,CUSTOMER4,Transfer,9/28/2024 9:19,456.58,465.8,Offline,Pending,Electronics,MER547,Merchant 4,Location 48,Debit,Debit Card
TX10117,ACC4,CUSTOMER4,Transfer,12/5/2024 23:20,376.39,7000.3,Online,Completed,Groceries,MER221,Merchant 62,Location 48,Credit,Wallet
TX30481,ACC4,CUSTOMER4,Refund,11/25/2024 9:39,120.55,6958.53,Offline,Completed,Groceries,MER681,Merchant 75,Location 18,Credit,Net Banking
TX59540,ACC4,CUSTOMER4,Purchase,1/25/2025 9:44,201.57,5952.69,Online,Completed,Groceries,MER143,Merchant 39,Location 23,Credit,Debit Card
TX58460,ACC4,CUSTOMER4,Transfer,10/3/2024 4:18,295.49,7185.58,Online,Pending,Entertainment,MER923,Merchant 9,Location 13,Credit,Credit Card
TX36490,ACC4,CUSTOMER4,Purchase,10/2/2024 15:27,231.71,9764.43,Online,Failed,Groceries,MER800,Merchant 43,Location 8,Debit,Credit Card
TX40919,ACC4,CUSTOMER4,Refund,2/16/2025 18:39,228.54,1292.48,Online,Completed,Groceries,MER464,Merchant 32,Location 37,Debit,Credit Card
TX11102,ACC4,CUSTOMER4,Purchase,2/10/2025 12:44,428.96,7725.21,Mobile,Completed,Electronics,MER682,Merchant 16,Location 1,Credit,Credit Card
TX93741,ACC4,CUSTOMER4,Refund,9/14/2024 18:14,303.95,279.73,Offline,Failed,Entertainment,MER746,Merchant 9,Location 50,Debit,Credit Card
TX36176,ACC4,CUSTOMER4,Transfer,11/1/2024 16:17,349.41,1694.22,Mobile,Completed,Clothing,MER299,Merchant 57,Location 13,Debit,Net Banking
TX30134,ACC4,CUSTOMER4,Transfer,9/15/2024 3:16,50.97,2778.93,Offline,Failed,Clothing,MER741,Merchant 96,Location 48,Credit,Debit Card
TX52164,ACC4,CUSTOMER4,Transfer,9/20/2024 23:57,15.56,5713.39,Online,Failed,Clothing,MER547,Merchant 9,Location 36,Credit,Debit Card
TX93420,ACC4,CUSTOMER4,Refund,10/11/2024 16:52,368.51,901.74,Mobile,Completed,Electronics,MER960,Merchant 30,Location 34,Credit,Wallet
TX39302,ACC4,CUSTOMER4,Transfer,11/25/2024 0:49,26.52,5233.86,Offline,Completed,Electronics,MER272,Merchant 79,Location 47,Credit,Debit Card
TX95338,ACC4,CUSTOMER4,Transfer,1/4/2025 11:55,155.08,2957.53,Online,Completed,Electronics,MER985,Merchant 16,Location 41,Credit,Debit Card
TX11819,ACC4,CUSTOMER4,Transfer,9/19/2024 15:08,237.37,406.26,Offline,Failed,Clothing,MER117,Merchant 42,Location 1,Credit,Debit Card
TX92886,ACC4,CUSTOMER4,Purchase,12/24/2024 8:05,375.53,1423.9,Mobile,Pending,Electronics,MER696,Merchant 75,Location 32,Credit,Net Banking
TX72992,ACC4,CUSTOMER4,Refund,12/2/2024 18:08,245.25,8402.72,Offline,Pending,Entertainment,MER827,Merchant 60,Location 2,Debit,Net Banking
TX63025,ACC4,CUSTOMER4,Transfer,12/15/2024 8:24,413.72,3479.21,Offline,Failed,Clothing,MER828,Merchant 78,Location 28,Debit,Wallet
TX30935,ACC4,CUSTOMER4,Purchase,12/24/2024 1:16,76.41,7558.93,Offline,Pending,Clothing,MER498,Merchant 13,Location 17,Debit,Net Banking
TX15334,ACC4,CUSTOMER4,Purchase,2/18/2025 13:46,215.87,1803.91,Online,Completed,Clothing,MER244,Merchant 52,Location 47,Credit,Debit Card
TX16031,ACC4,CUSTOMER4,Purchase,12/28/2024 9:41,76.68,4329.41,Online,Pending,Entertainment,MER429,Merchant 74,Location 30,Debit,Debit Card
TX94156,ACC4,CUSTOMER4,Transfer,10/23/2024 20:28,155.07,7027.18,Mobile,Pending,Entertainment,MER887,Merchant 2,Location 29,Credit,Debit Card
TX56441,ACC4,CUSTOMER4,Refund,12/26/2024 2:43,298.89,4520.11,Offline,Pending,Clothing,MER288,Merchant 83,Location 37,Credit,Credit Card
TX35253,ACC4,CUSTOMER4,Purchase,10/31/2024 17:40,182.8,5900.09,Online,Pending,Electronics,MER276,Merchant 43,Location 11,Debit,Net Banking
TX48659,ACC4,CUSTOMER4,Refund,1/22/2025 3:37,412.61,6034.28,Mobile,Completed,Entertainment,MER641,Merchant 39,Location 5,Debit,Debit Card
TX24729,ACC4,CUSTOMER4,Transfer,1/14/2025 17:48,488.98,7413.22,Online,Pending,Clothing,MER380,Merchant 53,Location 7,Debit,Credit Card
TX14309,ACC4,CUSTOMER4,Refund,10/13/2024 20:04,477.39,7179.14,Online,Completed,Electronics,MER694,Merchant 89,Location 6,Credit,Net Banking
TX17722,ACC4,CUSTOMER4,Refund,1/25/2025 20:28,341.96,2477.9,Offline,Completed,Electronics,MER411,Merchant 7,Location 13,Credit,Net Banking
TX84182,ACC4,CUSTOMER4,Purchase,2/24/2025 18:15,56.52,1222.1,Online,Failed,Clothing,MER575,Merchant 59,Location 21,Debit,Net Banking
TX42116,ACC4,CUSTOMER4,Refund,2/13/2025 1:20,95.14,4468.59,Online,Pending,Electronics,MER195,Merchant 55,Location 25,Credit,Net Banking
TX44990,ACC4,CUSTOMER4,Refund,12/16/2024 17:34,193.34,5030.13,Offline,Pending,Entertainment,MER382,Merchant 58,Location 15,Debit,Wallet
TX46792,ACC4,CUSTOMER4,Purchase,1/30/2025 18:10,125.59,9835.89,Mobile,Completed,Electronics,MER182,Merchant 1,Location 33,Credit,Net Banking
TX45140,ACC4,CUSTOMER4,Refund,2/23/2025 20:01,71.45,5133.01,Mobile,Completed,Electronics,MER274,Merchant 63,Location 44,Debit,Debit Card
TX65792,ACC4,CUSTOMER4,Transfer,11/26/2024 22:50,296.34,4622.06,Online,Pending,Groceries,MER144,Merchant 87,Location 27,Credit,Wallet
TX80911,ACC4,CUSTOMER4,Purchase,12/24/2024 15:47,82.02,5693.44,Online,Failed,Clothing,MER332,Merchant 82,Location 24,Credit,Credit Card
TX96913,ACC4,CUSTOMER4,Transfer,10/1/2024 0:17,188.32,6974.31,Online,Completed,Electronics,MER439,Merchant 83,Location 6,Credit,Net Banking
TX23952,ACC4,CUSTOMER4,Transfer,3/9/2025 21:21,450.77,6113.47,Mobile,Completed,Clothing,MER539,Merchant 53,Location 45,Debit,Credit Card
TX69295,ACC4,CUSTOMER4,Transfer,11/21/2024 3:22,261.33,3781.68,Offline,Failed,Clothing,MER907,Merchant 51,Location 22,Credit,Net Banking
TX48520,ACC4,CUSTOMER4,Purchase,9/29/2024 22:36,230.57,1076.25,Mobile,Pending,Electronics,MER576,Merchant 81,Location 33,Credit,Wallet
TX99477,ACC4,CUSTOMER4,Refund,9/14/2024 14:27,305.81,1690.66,Mobile,Failed,Groceries,MER607,Merchant 57,Location 25,Debit,Wallet
TX63413,ACC4,CUSTOMER4,Refund,9/24/2024 1:25,149.86,827.79,Online,Failed,Entertainment,MER639,Merchant 82,Location 4,Credit,Debit Card
TX65999,ACC4,CUSTOMER4,Refund,12/23/2024 15:23,173.28,6522.63,Online,Completed,Electronics,MER370,Merchant 11,Location 35,Credit,Wallet
TX47955,ACC4,CUSTOMER4,Transfer,1/15/2025 1:10,189.73,5989.71,Offline,Pending,Groceries,MER420,Merchant 61,Location 2,Credit,Credit Card
TX40111,ACC4,CUSTOMER4,Purchase,3/8/2025 2:34,120.55,4209.79,Mobile,Completed,Groceries,MER656,Merchant 46,Location 45,Credit,Wallet
TX57295,ACC4,CUSTOMER4,Refund,1/5/2025 1:53,337.89,8702.76,Mobile,Pending,Entertainment,MER532,Merchant 83,Location 37,Credit,Wallet
TX80868,ACC4,CUSTOMER4,Refund,10/10/2024 12:20,140.18,9702.34,Offline,Failed,Entertainment,MER294,Merchant 6,Location 40,Credit,Net Banking
TX44075,ACC4,CUSTOMER4,Transfer,12/31/2024 19:39,225.47,6300.32,Offline,Pending,Entertainment,MER246,Merchant 20,Location 19,Credit,Debit Card
TX12132,ACC4,CUSTOMER4,Refund,12/14/2024 15:23,255.89,3197.05,Mobile,Pending,Groceries,MER670,Merchant 75,Location 23,Debit,Debit Card
TX28568,ACC5,CUSTOMER5,Transfer,12/29/2024 23:21,364.71,9011.41,Mobile,Completed,Entertainment,MER511,Merchant 80,Location 3,Credit,Credit Card
TX28696,ACC5,CUSTOMER5,Purchase,11/23/2024 13:12,374.6,8334.72,Mobile,Pending,Entertainment,MER570,Merchant 47,Location 4,Debit,Wallet
TX10369,ACC5,CUSTOMER5,Purchase,12/10/2024 11:21,180.01,2471.13,Mobile,Failed,Electronics,MER820,Merchant 47,Location 33,Credit,Net Banking
TX18572,ACC5,CUSTOMER5,Purchase,10/13/2024 4:04,281.58,8451.56,Mobile,Completed,Groceries,MER273,Merchant 57,Location 22,Debit,Wallet
TX80957,ACC5,CUSTOMER5,Refund,12/5/2024 1:23,16.29,4707.56,Offline,Completed,Entertainment,MER837,Merchant 84,Location 12,Debit,Debit Card
TX81136,ACC5,CUSTOMER5,Refund,3/9/2025 8:29,337.12,6062.08,Offline,Completed,Entertainment,MER150,Merchant 54,Location 27,Credit,Wallet
TX12654,ACC5,CUSTOMER5,Transfer,2/23/2025 1:36,466.41,8186.48,Offline,Pending,Entertainment,MER862,Merchant 67,Location 11,Credit,Credit Card
TX88214,ACC5,CUSTOMER5,Purchase,11/7/2024 8:11,163.18,682.9,Mobile,Completed,Groceries,MER535,Merchant 37,Location 17,Debit,Debit Card
TX55229,ACC5,CUSTOMER5,Purchase,12/21/2024 22:06,37.1,2270.59,Offline,Failed,Electronics,MER422,Merchant 24,Location 16,Credit,Debit Card
TX58761,ACC5,CUSTOMER5,Purchase,12/8/2024 12:59,96.74,2147.27,Mobile,Completed,Groceries,MER628,Merchant 17,Location 36,Debit,Wallet
TX27184,ACC5,CUSTOMER5,Transfer,1/27/2025 17:47,269.72,2809.59,Mobile,Failed,Entertainment,MER493,Merchant 81,Location 35,Credit,Credit Card
TX34059,ACC5,CUSTOMER5,Purchase,12/12/2024 18:26,252.23,4299.5,Online,Failed,Clothing,MER123,Merchant 53,Location 23,Debit,Credit Card
TX29353,ACC5,CUSTOMER5,Refund,11/26/2024 4:26,300.92,3301.07,Online,Failed,Entertainment,MER703,Merchant 2,Location 35,Credit,Debit Card
TX20136,ACC5,CUSTOMER5,Transfer,9/30/2024 6:57,400.92,328.64,Mobile,Pending,Groceries,MER942,Merchant 48,Location 13,Debit,Net Banking
TX80720,ACC5,CUSTOMER5,Purchase,11/11/2024 16:32,25.37,1296.68,Mobile,Failed,Groceries,MER316,Merchant 50,Location 49,Credit,Wallet
TX99976,ACC5,CUSTOMER5,Purchase,12/11/2024 21:49,393.93,4918.51,Offline,Failed,Groceries,MER927,Merchant 57,Location 10,Credit,Credit Card
TX98395,ACC5,CUSTOMER5,Transfer,3/9/2025 22:16,279.13,4977.49,Mobile,Failed,Groceries,MER696,Merchant 60,Location 16,Debit,Wallet
TX54119,ACC5,CUSTOMER5,Transfer,12/25/2024 1:20,48.23,2192.8,Online,Failed,Clothing,MER231,Merchant 50,Location 17,Credit,Credit Card
TX29076,ACC5,CUSTOMER5,Transfer,9/20/2024 15:49,337.08,3791.09,Online,Completed,Clothing,MER967,Merchant 10,Location 10,Debit,Wallet
TX19372,ACC5,CUSTOMER5,Purchase,11/16/2024 6:46,472.89,2428.93,Mobile,Pending,Electronics,MER377,Merchant 52,Location 41,Debit,Debit Card
TX74344,ACC5,CUSTOMER5,Refund,9/24/2024 14:48,118.98,2909.45,Mobile,Pending,Entertainment,MER688,Merchant 29,Location 6,Credit,Credit Card
TX40506,ACC5,CUSTOMER5,Purchase,12/13/2024 5:26,409.76,9242.12,Online,Failed,Entertainment,MER450,Merchant 8,Location 10,Credit,Net Banking
TX88616,ACC5,CUSTOMER5,Refund,12/21/2024 3:11,478.68,8294.67,Online,Pending,Clothing,MER539,Merchant 100,Location 32,Credit,Net Banking
TX48408,ACC5,CUSTOMER5,Purchase,1/1/2025 21:19,223.17,6059.15,Mobile,Completed,Clothing,MER828,Merchant 50,Location 34,Debit,Wallet
TX74208,ACC5,CUSTOMER5,Purchase,10/24/2024 16:39,34.22,4895.31,Online,Pending,Electronics,MER767,Merchant 100,Location 5,Debit,Wallet
TX14090,ACC5,CUSTOMER5,Refund,9/20/2024 19:49,278.38,5947.45,Offline,Pending,Clothing,MER785,Merchant 65,Location 47,Credit,Net Banking
TX71686,ACC5,CUSTOMER5,Refund,11/8/2024 10:29,342.55,467.59,Online,Completed,Groceries,MER983,Merchant 29,Location 8,Debit,Credit Card
TX74952,ACC5,CUSTOMER5,Refund,11/3/2024 8:43,204.35,6886.52,Mobile,Completed,Entertainment,MER110,Merchant 49,Location 16,Credit,Credit Card
TX77290,ACC5,CUSTOMER5,Purchase,10/26/2024 16:07,316.29,4818.29,Offline,Pending,Electronics,MER331,Merchant 88,Location 13,Debit,Net Banking
TX21576,ACC5,CUSTOMER5,Refund,2/6/2025 4:57,356.32,8800.26,Offline,Pending,Electronics,MER351,Merchant 77,Location 46,Debit,Net Banking
TX15228,ACC5,CUSTOMER5,Purchase,10/12/2024 1:50,101.17,8177.44,Online,Completed,Electronics,MER693,Merchant 97,Location 2,Credit,Credit Card
TX95636,ACC5,CUSTOMER5,Transfer,1/17/2025 9:52,415.61,6558.47,Mobile,Failed,Clothing,MER872,Merchant 71,Location 36,Credit,Wallet
TX67855,ACC5,CUSTOMER5,Transfer,1/11/2025 16:07,240.38,9572.68,Offline,Failed,Groceries,MER907,Merchant 98,Location 7,Credit,Net Banking
TX44436,ACC5,CUSTOMER5,Refund,1/17/2025 1:43,31.96,4036.23,Online,Pending,Electronics,MER359,Merchant 10,Location 12,Credit,Net Banking
TX58753,ACC5,CUSTOMER5,Refund,11/21/2024 20:08,409.56,2081.63,Offline,Failed,Clothing,MER246,Merchant 50,Location 32,Debit,Wallet
TX77734,ACC5,CUSTOMER5,Purchase,10/13/2024 20:24,325.38,9619.64,Online,Completed,Clothing,MER942,Merchant 36,Location 4,Credit,Net Banking
TX10049,ACC5,CUSTOMER5,Transfer,10/25/2024 8:40,437.57,5364.74,Mobile,Completed,Clothing,MER428,Merchant 1,Location 32,Credit,Wallet
TX45858,ACC5,CUSTOMER5,Purchase,2/11/2025 12:40,405.64,6397.1,Mobile,Failed,Clothing,MER616,Merchant 23,Location 11,Credit,Credit Card
TX35808,ACC5,CUSTOMER5,Refund,10/26/2024 20:29,409.45,2909,Online,Completed,Clothing,MER386,Merchant 34,Location 14,Debit,Debit Card
TX87459,ACC5,CUSTOMER5,Transfer,2/14/2025 10:39,104.97,3784.02,Online,Failed,Electronics,MER757,Merchant 4,Location 11,Debit,Net Banking
TX74799,ACC5,CUSTOMER5,Transfer,10/22/2024 18:47,152.54,7655.45,Offline,Completed,Entertainment,MER588,Merchant 62,Location 48,Credit,Wallet
TX31768,ACC5,CUSTOMER5,Purchase,10/17/2024 0:37,304.47,6096.07,Offline,Pending,Electronics,MER397,Merchant 68,Location 39,Credit,Credit Card
TX96013,ACC5,CUSTOMER5,Purchase,3/5/2025 22:54,345.22,8282.96,Online,Completed,Clothing,MER194,Merchant 60,Location 21,Debit,Wallet
TX54116,ACC5,CUSTOMER5,Refund,10/29/2024 19:37,369.22,4101.82,Offline,Completed,Clothing,MER993,Merchant 10,Location 39,Debit,Debit Card
TX50014,ACC5,CUSTOMER5,Transfer,1/3/2025 17:06,249.42,9926.99,Online,Failed,Entertainment,MER704,Merchant 44,Location 13,Credit,Credit Card
TX83020,ACC5,CUSTOMER5,Purchase,11/25/2024 18:41,474.15,1795.82,Mobile,Completed,Entertainment,MER908,Merchant 47,Location 27,Debit,Wallet
TX31852,ACC5,CUSTOMER5,Transfer,3/1/2025 15:08,293.83,7335.67,Online,Failed,Entertainment,MER576,Merchant 17,Location 35,Debit,Credit Card
TX31468,ACC5,CUSTOMER5,Refund,11/28/2024 19:58,369.36,7462.19,Offline,Completed,Entertainment,MER871,Merchant 21,Location 2,Credit,Debit Card
TX90267,ACC5,CUSTOMER5,Transfer,11/6/2024 18:58,27.68,6700.21,Mobile,Failed,Entertainment,MER838,Merchant 6,Location 25,Debit,Debit Card
TX90054,ACC5,CUSTOMER5,Refund,1/8/2025 18:48,363.22,4778.78,Offline,Completed,Electronics,MER140,Merchant 62,Location 38,Credit,Net Banking
TX59198,ACC5,CUSTOMER5,Purchase,1/11/2025 1:31,145.63,9627.88,Offline,Completed,Clothing,MER697,Merchant 97,Location 21,Debit,Credit Card
TX75599,ACC5,CUSTOMER5,Refund,1/10/2025 3:14,441.24,2352.52,Mobile,Pending,Electronics,MER857,Merchant 46,Location 13,Credit,Wallet
TX48529,ACC5,CUSTOMER5,Transfer,12/7/2024 10:03,133.44,8792.12,Mobile,Pending,Clothing,MER665,Merchant 12,Location 26,Credit,Wallet
TX52465,ACC5,CUSTOMER5,Refund,2/15/2025 21:33,344.93,3848.45,Offline,Failed,Entertainment,MER629,Merchant 44,Location 45,Debit,Credit Card
TX97575,ACC5,CUSTOMER5,Refund,9/14/2024 7:06,368.64,7520.64,Mobile,Completed,Electronics,MER150,Merchant 76,Location 27,Debit,Credit Card
TX55627,ACC5,CUSTOMER5,Transfer,1/19/2025 1:29,217.87,9339.35,Online,Pending,Electronics,MER634,Merchant 89,Location 10,Credit,Wallet
TX50765,ACC5,CUSTOMER5,Transfer,11/30/2024 23:50,324.56,4875.91,Offline,Completed,Groceries,MER645,Merchant 41,Location 39,Debit,Wallet
TX52012,ACC5,CUSTOMER5,Refund,10/18/2024 15:00,220.39,1505.68,Online,Completed,Groceries,MER636,Merchant 19,Location 49,Debit,Wallet
TX18457,ACC5,CUSTOMER5,Purchase,1/1/2025 5:29,167.74,1128.38,Offline,Pending,Entertainment,MER252,Merchant 2,Location 6,Debit,Credit Card
TX41567,ACC5,CUSTOMER5,Purchase,12/5/2024 9:23,298.16,5158,Online,Failed,Entertainment,MER129,Merchant 48,Location 29,Debit,Net Banking
TX86419,ACC5,CUSTOMER5,Purchase,12/7/2024 4:01,97.43,7328.8,Mobile,Failed,Clothing,MER952,Merchant 14,Location 25,Credit,Debit Card
TX70636,ACC5,CUSTOMER5,Purchase,1/9/2025 15:49,188.37,7560.07,Mobile,Completed,Clothing,MER375,Merchant 23,Location 9,Credit,Debit Card
TX95553,ACC5,CUSTOMER5,Purchase,10/15/2024 10:13,200.25,9483.86,Mobile,Pending,Clothing,MER242,Merchant 97,Location 2,Debit,Credit Card
TX14273,ACC5,CUSTOMER5,Refund,9/29/2024 11:05,323.56,6376.08,Mobile,Pending,Groceries,MER593,Merchant 38,Location 43,Credit,Net Banking
TX28762,ACC5,CUSTOMER5,Refund,11/7/2024 23:50,179.65,1439.86,Online,Pending,Electronics,MER384,Merchant 38,Location 22,Credit,Wallet
TX50915,ACC5,CUSTOMER5,Purchase,11/23/2024 12:11,499.69,6101.22,Mobile,Failed,Electronics,MER700,Merchant 62,Location 7,Debit,Net Banking
TX60825,ACC5,CUSTOMER5,Purchase,9/30/2024 10:36,52.96,9405.32,Mobile,Completed,Clothing,MER772,Merchant 60,Location 14,Credit,Debit Card
TX55282,ACC5,CUSTOMER5,Purchase,10/20/2024 3:34,437.55,6743.21,Online,Completed,Electronics,MER446,Merchant 64,Location 38,Debit,Net Banking
TX37634,ACC5,CUSTOMER5,Purchase,11/3/2024 15:08,366.2,581.5,Mobile,Completed,Groceries,MER652,Merchant 15,Location 11,Credit,Credit Card
TX56309,ACC5,CUSTOMER5,Transfer,2/8/2025 9:51,155.51,5883.64,Online,Completed,Clothing,MER293,Merchant 98,Location 9,Debit,Debit Card
TX78965,ACC5,CUSTOMER5,Transfer,1/27/2025 21:29,112.4,7668.42,Online,Completed,Clothing,MER431,Merchant 20,Location 25,Credit,Debit Card
TX63426,ACC5,CUSTOMER5,Refund,10/3/2024 23:43,427.41,3796.33,Mobile,Pending,Clothing,MER882,Merchant 78,Location 47,Credit,Net Banking
TX45491,ACC5,CUSTOMER5,Refund,12/12/2024 23:56,280.5,4684.94,Offline,Completed,Clothing,MER879,Merchant 21,Location 39,Credit,Wallet
TX91848,ACC5,CUSTOMER5,Refund,2/28/2025 7:43,29.19,5780.56,Offline,Failed,Groceries,MER865,Merchant 9,Location 27,Credit,Net Banking
TX85575,ACC5,CUSTOMER5,Purchase,12/2/2024 19:56,447.97,4711.08,Offline,Pending,Electronics,MER906,Merchant 7,Location 39,Debit,Debit Card
TX12501,ACC5,CUSTOMER5,Transfer,1/20/2025 3:12,330.39,606.57,Offline,Completed,Electronics,MER762,Merchant 19,Location 35,Debit,Debit Card
TX65242,ACC5,CUSTOMER5,Purchase,2/6/2025 22:03,482.92,6081.37,Online,Completed,Groceries,MER914,Merchant 62,Location 43,Debit,Wallet
TX82162,ACC5,CUSTOMER5,Transfer,1/26/2025 6:55,185.85,1473.05,Online,Pending,Electronics,MER312,Merchant 91,Location 29,Credit,Debit Card
TX81857,ACC5,CUSTOMER5,Refund,12/8/2024 14:49,142.51,6914.66,Online,Completed,Electronics,MER550,Merchant 88,Location 30,Debit,Debit Card
TX61013,ACC5,CUSTOMER5,Purchase,12/27/2024 15:01,280.43,6888.4,Online,Completed,Electronics,MER921,Merchant 43,Location 12,Credit,Wallet
TX24241,ACC5,CUSTOMER5,Purchase,9/12/2024 23:00,66.17,752.32,Mobile,Pending,Electronics,MER786,Merchant 28,Location 42,Credit,Net Banking
TX93436,ACC5,CUSTOMER5,Transfer,3/5/2025 2:06,28.27,8630.37,Offline,Pending,Entertainment,MER227,Merchant 24,Location 41,Credit,Net Banking
TX93790,ACC5,CUSTOMER5,Transfer,1/9/2025 20:33,79.68,3075.33,Online,Pending,Clothing,MER773,Merchant 24,Location 7,Credit,Debit Card
TX69664,ACC5,CUSTOMER5,Purchase,9/17/2024 2:47,60.63,7812.66,Mobile,Failed,Electronics,MER999,Merchant 20,Location 40,Debit,Debit Card
TX65053,ACC5,CUSTOMER5,Transfer,2/20/2025 22:22,47.42,2305.12,Offline,Failed,Entertainment,MER426,Merchant 89,Location 6,Debit,Debit Card
TX66115,ACC5,CUSTOMER5,Transfer,9/26/2024 1:03,376.39,483.28,Mobile,Completed,Entertainment,MER103,Merchant 37,Location 42,Credit,Credit Card
TX33253,ACC5,CUSTOMER5,Purchase,3/3/2025 23:49,206,4991.96,Offline,Completed,Clothing,MER944,Merchant 20,Location 40,Debit,Credit Card
TX64074,ACC5,CUSTOMER5,Transfer,2/5/2025 18:14,359.88,8460.28,Online,Failed,Entertainment,MER985,Merchant 12,Location 19,Credit,Wallet
TX35154,ACC5,CUSTOMER5,Purchase,11/14/2024 23:35,136.27,8851.25,Offline,Failed,Electronics,MER358,Merchant 96,Location 12,Debit,Wallet
TX70452,ACC5,CUSTOMER5,Refund,9/15/2024 19:22,400.39,427.88,Offline,Pending,Entertainment,MER287,Merchant 92,Location 40,Debit,Wallet
TX68111,ACC5,CUSTOMER5,Purchase,11/11/2024 19:57,480.28,4254.47,Online,Pending,Groceries,MER969,Merchant 69,Location 15,Credit,Credit Card
TX77426,ACC5,CUSTOMER5,Transfer,2/17/2025 10:24,144.3,3488.04,Online,Failed,Electronics,MER231,Merchant 14,Location 50,Credit,Wallet
TX88188,ACC5,CUSTOMER5,Transfer,12/30/2024 20:17,263.41,5771.39,Mobile,Completed,Groceries,MER526,Merchant 29,Location 17,Debit,Net Banking
TX99144,ACC5,CUSTOMER5,Transfer,10/14/2024 15:23,95.2,2060,Mobile,Failed,Clothing,MER286,Merchant 14,Location 14,Credit,Wallet
TX83883,ACC5,CUSTOMER5,Purchase,11/20/2024 19:35,245.14,505.31,Online,Pending,Groceries,MER868,Merchant 96,Location 28,Debit,Wallet
TX85845,ACC5,CUSTOMER5,Refund,10/10/2024 15:32,205.82,957.51,Online,Completed,Electronics,MER542,Merchant 19,Location 44,Credit,Wallet
TX66800,ACC5,CUSTOMER5,Refund,12/20/2024 19:57,273.4,5868.08,Mobile,Pending,Electronics,MER141,Merchant 27,Location 17,Debit,Net Banking
TX78793,ACC5,CUSTOMER5,Refund,10/27/2024 4:59,491.15,6220.62,Mobile,Completed,Groceries,MER481,Merchant 88,Location 4,Credit,Net Banking
TX84784,ACC5,CUSTOMER5,Transfer,11/5/2024 21:56,453.33,6244.12,Online,Completed,Clothing,MER738,Merchant 52,Location 29,Debit,Net Banking
TX23363,ACC5,CUSTOMER5,Purchase,11/13/2024 15:10,108.61,6937.71,Online,Completed,Clothing,MER939,Merchant 33,Location 5,Debit,Wallet
TX24267,ACC5,CUSTOMER5,Transfer,12/1/2024 18:50,236.09,2352.79,Mobile,Failed,Entertainment,MER662,Merchant 27,Location 26,Credit,Net Banking
TX56508,ACC5,CUSTOMER5,Refund,12/23/2024 7:18,292.37,1184.82,Mobile,Pending,Electronics,MER145,Merchant 84,Location 9,Credit,Credit Card
TX15108,ACC5,CUSTOMER5,Purchase,9/27/2024 8:38,366.81,7217.72,Offline,Failed,Clothing,MER136,Merchant 86,Location 46,Debit,Debit Card
TX42726,ACC5,CUSTOMER5,Refund,10/2/2024 23:00,488.86,5498.04,Offline,Pending,Groceries,MER563,Merchant 94,Location 42,Debit,Credit Card
TX33447,ACC5,CUSTOMER5,Refund,12/29/2024 16:00,33.53,7042.94,Mobile,Completed,Groceries,MER268,Merchant 31,Location 22,Credit,Wallet
TX50735,ACC5,CUSTOMER5,Transfer,9/27/2024 2:48,61,6805.73,Mobile,Completed,Clothing,MER656,Merchant 9,Location 36,Credit,Wallet
TX30864,ACC5,CUSTOMER5,Refund,10/13/2024 19:05,233.05,1427.33,Mobile,Failed,Electronics,MER762,Merchant 43,Location 29,Debit,Wallet
TX89872,ACC5,CUSTOMER5,Refund,2/19/2025 9:58,219.03,5860.72,Offline,Failed,Electronics,MER668,Merchant 16,Location 1,Credit,Net Banking
TX42446,ACC5,CUSTOMER5,Transfer,12/22/2024 19:58,433.24,9837.75,Mobile,Pending,Electronics,MER202,Merchant 16,Location 31,Credit,Debit Card
TX70000,ACC5,CUSTOMER5,Refund,2/25/2025 13:45,424.54,641.36,Online,Failed,Groceries,MER351,Merchant 47,Location 28,Credit,Net Banking
TX92396,ACC5,CUSTOMER5,Transfer,10/8/2024 4:13,392.17,6023.22,Offline,Failed,Groceries,MER449,Merchant 100,Location 37,Credit,Debit Card
TX83648,ACC5,CUSTOMER5,Transfer,10/31/2024 0:42,399.49,7814.73,Offline,Completed,Electronics,MER218,Merchant 30,Location 47,Debit,Wallet
TX17497,ACC5,CUSTOMER5,Transfer,2/13/2025 0:25,81.45,8643.12,Online,Failed,Groceries,MER454,Merchant 35,Location 39,Debit,Credit Card
TX38854,ACC5,CUSTOMER5,Transfer,12/12/2024 12:21,476.01,1988.1,Offline,Pending,Clothing,MER904,Merchant 74,Location 15,Credit,Net Banking
TX82373,ACC5,CUSTOMER5,Purchase,2/3/2025 10:33,228.31,4318.33,Offline,Pending,Entertainment,MER391,Merchant 48,Location 28,Credit,Debit Card
TX72173,ACC5,CUSTOMER5,Refund,10/11/2024 21:24,57.41,2181.58,Online,Completed,Electronics,MER126,Merchant 71,Location 25,Debit,Wallet
TX86620,ACC5,CUSTOMER5,Purchase,1/3/2025 13:24,374.74,511.63,Mobile,Completed,Electronics,MER324,Merchant 95,Location 37,Debit,Debit Card
